province,date,precipitation
Soc Trang,2020-11-25,2.604559066208595
Soc Trang,2020-11-26,0.12645424123678425
Soc Trang,2020-11-27,0.12970321048102085
Soc Trang,2020-11-28,7.6398187786845595
Soc Trang,2020-11-29,13.868765003295177
Soc Trang,2020-11-30,6.715901258695929
Soc Trang,2020-12-01,0.9756994903410326
Soc Trang,2020-12-02,0
Soc Trang,2020-12-03,0
Soc Trang,2020-12-04,0
Soc Trang,2020-12-05,1.0626645030870965
Soc Trang,2020-12-06,0
Soc Trang,2020-12-07,0.9085059692531108
Soc Trang,2020-12-08,0.282028426736491
Soc Trang,2020-12-09,0
Soc Trang,2020-12-10,0.048451637620732145
Soc Trang,2020-12-11,4.086056881472265
Soc Trang,2020-12-12,0.04119950345531779
Soc Trang,2020-12-13,0.06009535650133482
Soc Trang,2020-12-14,0.5243704254978258
Soc Trang,2020-12-15,0.24839805198186293
Soc Trang,2020-12-16,0
Soc Trang,2020-12-17,0
Soc Trang,2020-12-18,4.009846551958101
Soc Trang,2020-12-19,6.026587497530797
Soc Trang,2020-12-20,0.3450148749172448
Soc Trang,2020-12-21,0.9029521429789263
Soc Trang,2020-12-22,10.245862334059252
Soc Trang,2020-12-23,13.021894377352384
Soc Trang,2020-12-24,0
Soc Trang,2020-12-25,0
Soc Trang,2020-12-26,0
Soc Trang,2020-12-27,0.20472845770173576
Soc Trang,2020-12-28,0.24992441108078675
Soc Trang,2020-12-29,0
Soc Trang,2020-12-30,2.7857610035943385
Soc Trang,2020-12-31,0
Soc Trang,2021-01-01,0.2302364414990375
Soc Trang,2021-01-02,0
Soc Trang,2021-01-03,1.5541410039132888
Soc Trang,2021-01-04,0.020014100575284684
Soc Trang,2021-01-05,0.6654373318323012
Soc Trang,2021-01-06,0.07681339345197916
Soc Trang,2021-01-07,0
Soc Trang,2021-01-08,2.973038923124804
Soc Trang,2021-01-09,0
Soc Trang,2021-01-10,0.01942530444075469
Soc Trang,2021-01-11,0.0032818025237100813
Soc Trang,2021-01-12,0
Soc Trang,2021-01-13,0
Soc Trang,2021-01-14,0.07074425081966045
Soc Trang,2021-01-15,0
Soc Trang,2021-01-16,0.013707854153426083
Soc Trang,2021-01-17,0.002241948850566977
Soc Trang,2021-01-18,0
Soc Trang,2021-01-19,0.24654412556997227
Soc Trang,2021-01-20,0.43138191902388334
Soc Trang,2021-01-21,0.6287035722182059
Soc Trang,2021-01-22,0
Soc Trang,2021-01-23,0
Soc Trang,2021-01-24,0
Soc Trang,2021-01-25,0
Soc Trang,2021-01-26,0
Soc Trang,2021-01-27,0.01453539265002306
Soc Trang,2021-01-28,0
Soc Trang,2021-01-29,0
Soc Trang,2021-01-30,0.00961394989636944
Soc Trang,2021-01-31,0
Soc Trang,2021-02-01,0
Soc Trang,2021-02-02,0
Soc Trang,2021-02-03,0
Soc Trang,2021-02-04,0
Soc Trang,2021-02-05,0
Soc Trang,2021-02-06,0
Soc Trang,2021-02-07,0
Soc Trang,2021-02-08,0
Soc Trang,2021-02-09,0
Soc Trang,2021-02-10,0
Soc Trang,2021-02-11,1.4526396013009935
Soc Trang,2021-02-12,0
Soc Trang,2021-02-13,0
Soc Trang,2021-02-14,0
Soc Trang,2021-02-15,0
Soc Trang,2021-02-16,0
Soc Trang,2021-02-17,0
Soc Trang,2021-02-18,0
Soc Trang,2021-02-19,0.8782772006925786
Soc Trang,2021-02-20,0
Soc Trang,2021-02-21,0
Soc Trang,2021-02-22,0
Soc Trang,2021-02-23,0
Soc Trang,2021-02-24,0.040818911926525814
Soc Trang,2021-02-25,4.717721733251883
Soc Trang,2021-02-26,0
Soc Trang,2021-02-27,0
Soc Trang,2021-02-28,1.4285311951462103
Soc Trang,2021-03-01,0.13763523362232127
Soc Trang,2021-03-02,0
Soc Trang,2021-03-03,0
Soc Trang,2021-03-04,0
Soc Trang,2021-03-05,0
Soc Trang,2021-03-06,0
Soc Trang,2021-03-07,0
Soc Trang,2021-03-08,0
Soc Trang,2021-03-09,0.25042070640551306
Soc Trang,2021-03-10,0.07650727450191791
Soc Trang,2021-03-11,0
Soc Trang,2021-03-12,0
Soc Trang,2021-03-13,0
Soc Trang,2021-03-14,0
Soc Trang,2021-03-15,0
Soc Trang,2021-03-16,0
Soc Trang,2021-03-17,0
Soc Trang,2021-03-18,0
Soc Trang,2021-03-19,0
Soc Trang,2021-03-20,0
Soc Trang,2021-03-21,0
Soc Trang,2021-03-22,0
Soc Trang,2021-03-23,0.3560317978562191
Soc Trang,2021-03-24,0
Soc Trang,2021-03-25,0.013316881898160573
Soc Trang,2021-03-26,7.007587073227783
Soc Trang,2021-03-27,2.1359331689572434
Soc Trang,2021-03-28,0
Soc Trang,2021-03-29,0
Soc Trang,2021-03-30,0.24877892219542125
Soc Trang,2021-03-31,0
Soc Trang,2021-04-01,0
Soc Trang,2021-04-02,2.283094310070657
Soc Trang,2021-04-03,0.8099492141154879
Soc Trang,2021-04-04,10.08538171952433
Soc Trang,2021-04-05,0
Soc Trang,2021-04-06,0
Soc Trang,2021-04-07,0
Soc Trang,2021-04-08,0
Soc Trang,2021-04-09,0
Soc Trang,2021-04-10,0
Soc Trang,2021-04-11,0
Soc Trang,2021-04-12,0
Soc Trang,2021-04-13,0
Soc Trang,2021-04-14,0.6487021797672309
Soc Trang,2021-04-15,10.79045841964124
Soc Trang,2021-04-16,16.697164077062563
Soc Trang,2021-04-17,4.945695720118957
Soc Trang,2021-04-18,4.11757864974018
Soc Trang,2021-04-19,17.161779787513098
Soc Trang,2021-04-20,0
Soc Trang,2021-04-21,23.611199565793513
Soc Trang,2021-04-22,51.48333430741324
Soc Trang,2021-04-23,6.548990432559706
Soc Trang,2021-04-24,1.9730256051701298
Soc Trang,2021-04-25,7.293548175909263
Soc Trang,2021-04-26,3.254564650200184
Soc Trang,2021-04-27,2.9032094654815115
Soc Trang,2021-04-28,2.568778084807799
Soc Trang,2021-04-29,0
Soc Trang,2021-04-30,0.0194250921185097
Soc Trang,2021-05-01,2.4960355533254073
Soc Trang,2021-05-02,0
Soc Trang,2021-05-03,0
Soc Trang,2021-05-04,0
Soc Trang,2021-05-05,3.658687165523704
Soc Trang,2021-05-06,4.656718620218789
Soc Trang,2021-05-07,17.395019396557448
Soc Trang,2021-05-08,5.369497308015142
Soc Trang,2021-05-09,0
Soc Trang,2021-05-10,0
Soc Trang,2021-05-11,0.2710203517543053
Soc Trang,2021-05-12,2.8882819871418883
Soc Trang,2021-05-13,0.279847474386079
Soc Trang,2021-05-14,2.9449076650514248
Soc Trang,2021-05-15,10.235517841338448
Soc Trang,2021-05-16,0
Soc Trang,2021-05-17,9.360025030635125
Soc Trang,2021-05-18,12.862489582364242
Soc Trang,2021-05-19,9.663170085378317
Soc Trang,2021-05-20,13.720546323359065
Soc Trang,2021-05-21,23.130809093094914
Soc Trang,2021-05-22,5.574921800654821
Soc Trang,2021-05-23,3.164197489526432
Soc Trang,2021-05-24,19.678817017736172
Soc Trang,2021-05-25,31.736271298958105
Soc Trang,2021-05-26,4.899217959783362
Soc Trang,2021-05-27,18.240092390899566
Soc Trang,2021-05-28,2.129766669478524
Soc Trang,2021-05-29,5.721033922762744
Soc Trang,2021-05-30,0
Soc Trang,2021-05-31,0.11025853550405659
Soc Trang,2021-06-01,9.714776409972202
Soc Trang,2021-06-02,3.5254821689899076
Soc Trang,2021-06-03,4.495625494654496
Soc Trang,2021-06-04,0.20635879744179778
Soc Trang,2021-06-05,6.163930968341071
Soc Trang,2021-06-06,12.294637666617772
Soc Trang,2021-06-07,2.53697405930496
Soc Trang,2021-06-08,5.279344178720161
Soc Trang,2021-06-09,11.613291242024522
Soc Trang,2021-06-10,3.659965550017425
Soc Trang,2021-06-11,31.645352443119435
Soc Trang,2021-06-12,4.713588307274022
Soc Trang,2021-06-13,3.698213414762228
Soc Trang,2021-06-14,17.601609659825108
Soc Trang,2021-06-15,7.851555601226484
Soc Trang,2021-06-16,0.587999692734652
Soc Trang,2021-06-17,7.886177336384726
Soc Trang,2021-06-18,0
Soc Trang,2021-06-19,4.471363713600143
Soc Trang,2021-06-20,6.1243303362187955
Soc Trang,2021-06-21,1.2982012090509758
Soc Trang,2021-06-22,5.129422520400273
Soc Trang,2021-06-23,0.8812796870925246
Soc Trang,2021-06-24,0
Soc Trang,2021-06-25,1.7283619706591982
Soc Trang,2021-06-26,0
Soc Trang,2021-06-27,0
Soc Trang,2021-06-28,1.2609631059791182
Soc Trang,2021-06-29,2.9570079441223798
Soc Trang,2021-06-30,7.828009350929851
Soc Trang,2021-07-01,0.03184863731526188
Soc Trang,2021-07-02,0
Soc Trang,2021-07-03,7.985886870506528
Soc Trang,2021-07-04,4.385784540873452
Soc Trang,2021-07-05,13.325341651483667
Soc Trang,2021-07-06,15.559963685041982
Soc Trang,2021-07-07,6.0668928562265805
Soc Trang,2021-07-08,11.246862028630185
Soc Trang,2021-07-09,5.355136439735997
Soc Trang,2021-07-10,2.5782138402563186
Soc Trang,2021-07-11,4.790345112006157
Soc Trang,2021-07-12,12.663751509106742
Soc Trang,2021-07-13,23.374604741429227
Soc Trang,2021-07-14,30.863251226331556
Soc Trang,2021-07-15,25.131474014349298
Soc Trang,2021-07-16,0.18877600030098998
Soc Trang,2021-07-17,2.189161883720788
Soc Trang,2021-07-18,12.82985522456668
Soc Trang,2021-07-19,0.20667440695764577
Soc Trang,2021-07-20,7.614582401962034
Soc Trang,2021-07-21,0.6591250107369838
Soc Trang,2021-07-22,3.7145335865900746
Soc Trang,2021-07-23,12.962068132841456
Soc Trang,2021-07-24,2.4357590295177904
Soc Trang,2021-07-25,4.487925534844641
Soc Trang,2021-07-26,0.15863188348396934
Soc Trang,2021-07-27,9.015096364562902
Soc Trang,2021-07-28,10.597139511576435
Soc Trang,2021-07-29,11.315965423832717
Soc Trang,2021-07-30,7.169007426626284
Soc Trang,2021-07-31,2.6703969084662007
Soc Trang,2021-08-01,12.348277786457196
Soc Trang,2021-08-02,0
Soc Trang,2021-08-03,0.575265718587669
Soc Trang,2021-08-04,8.45860761204511
Soc Trang,2021-08-05,19.230966048349757
Soc Trang,2021-08-06,8.374199391688347
Soc Trang,2021-08-07,0
Soc Trang,2021-08-08,0
Soc Trang,2021-08-09,0
Soc Trang,2021-08-10,1.0160881528034333
Soc Trang,2021-08-11,20.40643162929173
Soc Trang,2021-08-12,1.0065668201102307
Soc Trang,2021-08-13,6.470334620027996
Soc Trang,2021-08-14,7.782726143946739
Soc Trang,2021-08-15,17.954006131511367
Soc Trang,2021-08-16,1.5042850745253797
Soc Trang,2021-08-17,3.5399831733027933
Soc Trang,2021-08-18,1.4017156847504466
Soc Trang,2021-08-19,7.676299197401607
Soc Trang,2021-08-20,2.440698008248032
Soc Trang,2021-08-21,0
Soc Trang,2021-08-22,6.742743819363842
Soc Trang,2021-08-23,24.44324831757994
Soc Trang,2021-08-24,23.668828296378226
Soc Trang,2021-08-25,22.05907991356224
Soc Trang,2021-08-26,6.73317195493753
Soc Trang,2021-08-27,19.73158439370121
Soc Trang,2021-08-28,16.290669896795983
Soc Trang,2021-08-29,15.736863081881491
Soc Trang,2021-08-30,8.074838805810783
Soc Trang,2021-08-31,2.579210383016086
Soc Trang,2021-09-01,8.444531062946142
Soc Trang,2021-09-02,6.494767044422937
Soc Trang,2021-09-03,24.527583981848387
Soc Trang,2021-09-04,1.3407414180058055
Soc Trang,2021-09-05,8.037912381613511
Soc Trang,2021-09-06,0.7004137355234581
Soc Trang,2021-09-07,18.607360022819066
Soc Trang,2021-09-08,13.092130905245085
Soc Trang,2021-09-09,6.545016143390977
Soc Trang,2021-09-10,15.569955880312836
Soc Trang,2021-09-11,8.49780515632856
Soc Trang,2021-09-12,1.8378961736417352
Soc Trang,2021-09-13,19.7623653384799
Soc Trang,2021-09-14,41.11513079432105
Soc Trang,2021-09-15,0
Soc Trang,2021-09-16,0
Soc Trang,2021-09-17,7.562947839396155
Soc Trang,2021-09-18,8.482781221565828
Soc Trang,2021-09-19,17.406339824369713
Soc Trang,2021-09-20,4.49640941990472
Soc Trang,2021-09-21,3.558587581958539
Soc Trang,2021-09-22,9.071042546378152
Soc Trang,2021-09-23,2.793147709571338
Soc Trang,2021-09-24,21.46146660280802
Soc Trang,2021-09-25,16.69013815547421
Soc Trang,2021-09-26,17.69019973513313
Soc Trang,2021-09-27,8.856823394162108
Soc Trang,2021-09-28,2.3971111882987004
Soc Trang,2021-09-29,1.6737971061696106
Soc Trang,2021-09-30,6.65716492732065
Soc Trang,2021-10-01,7.184360178981151
Soc Trang,2021-10-02,17.38354140168582
Soc Trang,2021-10-03,1.3308502377179559
Soc Trang,2021-10-04,24.490517081943416
Soc Trang,2021-10-05,31.96809818423057
Soc Trang,2021-10-06,10.722409861783335
Soc Trang,2021-10-07,1.729633611538166
Soc Trang,2021-10-08,25.290069624674913
Soc Trang,2021-10-09,7.380354102335078
Soc Trang,2021-10-10,1.3151250618428671
Soc Trang,2021-10-11,35.46972035653809
Soc Trang,2021-10-12,0.24067707789640336
Soc Trang,2021-10-13,5.245117891387931
Soc Trang,2021-10-14,0.1771415280832181
Soc Trang,2021-10-15,19.488809005049742
Soc Trang,2021-10-16,4.775079241480185
Soc Trang,2021-10-17,0.4643065437918292
Soc Trang,2021-10-18,2.0378265363578643
Soc Trang,2021-10-19,0.3394931893677097
Soc Trang,2021-10-20,27.998959597729545
Soc Trang,2021-10-21,1.491518334403557
Soc Trang,2021-10-22,4.249256844514184
Soc Trang,2021-10-23,9.906796416567584
Soc Trang,2021-10-24,3.878761904838026
Soc Trang,2021-10-25,11.726658874474962
Soc Trang,2021-10-26,8.616307522730494
Soc Trang,2021-10-27,0.6731920231344287
Soc Trang,2021-10-28,0
Soc Trang,2021-10-29,11.858742829230263
Soc Trang,2021-10-30,0
Soc Trang,2021-10-31,1.7573783405031018
Soc Trang,2021-11-01,0
Soc Trang,2021-11-02,1.2576593896483086
Soc Trang,2021-11-03,26.927587491666337
Soc Trang,2021-11-04,0
Soc Trang,2021-11-05,0.06226432601751935
Soc Trang,2021-11-06,0
Soc Trang,2021-11-07,0
Soc Trang,2021-11-08,0
Soc Trang,2021-11-09,4.03776591741741
Soc Trang,2021-11-10,20.432043068399388
Soc Trang,2021-11-11,36.2772309577055
Soc Trang,2021-11-12,0.789384565330075
Soc Trang,2021-11-13,6.362436000241899
Soc Trang,2021-11-14,7.545815962743528
Soc Trang,2021-11-15,32.24857401677115
Soc Trang,2021-11-16,12.349881753340211
Soc Trang,2021-11-17,8.896179462538239
Soc Trang,2021-11-18,1.1524073931309886
Soc Trang,2021-11-19,0
Soc Trang,2021-11-20,4.033868858067073
Soc Trang,2021-11-21,0
Soc Trang,2021-11-22,0
Soc Trang,2021-11-23,0
Soc Trang,2021-11-24,3.21960332953431
Soc Trang,2021-11-25,1.7876569907740343
Soc Trang,2021-11-26,2.4392149378924852
Soc Trang,2021-11-27,5.267209427469289
Soc Trang,2021-11-28,11.969551922382916
Soc Trang,2021-11-29,19.41714419808926
Soc Trang,2021-11-30,13.999955626620032
Soc Trang,2021-12-01,4.352204673863638
Soc Trang,2021-12-02,3.293220844841769
Soc Trang,2021-12-03,0.07786252209642905
Soc Trang,2021-12-04,0.11536873337025622
Soc Trang,2021-12-05,0
Soc Trang,2021-12-06,0.25545234122056726
Soc Trang,2021-12-07,0
Soc Trang,2021-12-08,0
Soc Trang,2021-12-09,1.4427517884239964
Soc Trang,2021-12-10,0
Soc Trang,2021-12-11,0
Soc Trang,2021-12-12,0
Soc Trang,2021-12-13,0
Soc Trang,2021-12-14,0
Soc Trang,2021-12-15,0.016502906704709604
Soc Trang,2021-12-16,2.305819587518195
Soc Trang,2021-12-17,2.276872952041175
Soc Trang,2021-12-18,0.3643213340273807
Soc Trang,2021-12-19,2.642061253674421
Soc Trang,2021-12-20,0
Soc Trang,2021-12-21,0
Soc Trang,2021-12-22,0
Soc Trang,2021-12-23,0.09084290874332629
Soc Trang,2021-12-24,0
Soc Trang,2021-12-25,0
Soc Trang,2021-12-26,0.013065616042246023
Soc Trang,2021-12-27,0
Soc Trang,2021-12-28,0
Soc Trang,2021-12-29,0.535574471533434
Soc Trang,2021-12-30,1.0285539054173827
Soc Trang,2021-12-31,0
Soc Trang,2022-01-01,0
Soc Trang,2022-01-02,0.15858893053158413
Soc Trang,2022-01-03,0
Soc Trang,2022-01-04,0
Soc Trang,2022-01-05,0
Soc Trang,2022-01-06,0
Soc Trang,2022-01-07,0
Soc Trang,2022-01-08,0
Soc Trang,2022-01-09,0
Soc Trang,2022-01-10,0
Soc Trang,2022-01-11,0
Soc Trang,2022-01-12,0
Soc Trang,2022-01-13,0
Soc Trang,2022-01-14,0.053018471956211406
Soc Trang,2022-01-15,0
Soc Trang,2022-01-16,0
Soc Trang,2022-01-17,0
Soc Trang,2022-01-18,0
Soc Trang,2022-01-19,0
Soc Trang,2022-01-20,0
Soc Trang,2022-01-21,0
Soc Trang,2022-01-22,0
Soc Trang,2022-01-23,0
Soc Trang,2022-01-24,0
Soc Trang,2022-01-25,0.05897307511139937
Soc Trang,2022-01-26,0
Soc Trang,2022-01-27,0
Soc Trang,2022-01-28,1.3029671333413149
Soc Trang,2022-01-29,0
Soc Trang,2022-01-30,0.12929328501054488
Soc Trang,2022-01-31,0
Soc Trang,2022-02-01,0.5708001536957118
Soc Trang,2022-02-02,0
Soc Trang,2022-02-03,0
Soc Trang,2022-02-04,0
Soc Trang,2022-02-05,0
Soc Trang,2022-02-06,0.009394460280463313
Soc Trang,2022-02-07,0
Soc Trang,2022-02-08,0.05320688773486836
Soc Trang,2022-02-09,0
Soc Trang,2022-02-10,1.6296616015045906
Soc Trang,2022-02-11,0.04896282275272566
Soc Trang,2022-02-12,0
Soc Trang,2022-02-13,0
Soc Trang,2022-02-14,0
Soc Trang,2022-02-15,0
Soc Trang,2022-02-16,0.18695484198672796
Soc Trang,2022-02-17,0
Soc Trang,2022-02-18,0
Soc Trang,2022-02-19,0
Soc Trang,2022-02-20,0.2442050208317815
Soc Trang,2022-02-21,0.03423956030842144
Soc Trang,2022-02-22,0.3397035781070074
Soc Trang,2022-02-23,0.7671960042027799
Soc Trang,2022-02-24,3.191961182925173
Soc Trang,2022-02-25,0.011080268924655617
Soc Trang,2022-02-26,0.21461091908134652
Soc Trang,2022-02-27,0
Soc Trang,2022-02-28,0
Soc Trang,2022-03-01,0
Soc Trang,2022-03-02,0.001614286235125981
Soc Trang,2022-03-03,0
Soc Trang,2022-03-04,0
Soc Trang,2022-03-05,0
Soc Trang,2022-03-06,0
Soc Trang,2022-03-07,0
Soc Trang,2022-03-08,0
Soc Trang,2022-03-09,0
Soc Trang,2022-03-10,0
Soc Trang,2022-03-11,0
Soc Trang,2022-03-12,2.5824459799233934
Soc Trang,2022-03-13,0
Soc Trang,2022-03-14,0
Soc Trang,2022-03-15,0
Soc Trang,2022-03-16,0
Soc Trang,2022-03-17,0
Soc Trang,2022-03-18,0.04535424929319747
Soc Trang,2022-03-19,0.7099819157810214
Soc Trang,2022-03-20,0.052183285229779476
Soc Trang,2022-03-21,0.04703435890470692
Soc Trang,2022-03-22,0.050171947825556694
Soc Trang,2022-03-23,0
Soc Trang,2022-03-24,0
Soc Trang,2022-03-25,0
Soc Trang,2022-03-26,0
Soc Trang,2022-03-27,0
Soc Trang,2022-03-28,8.319671122778098
Soc Trang,2022-03-29,0.8393116998902895
Soc Trang,2022-03-30,26.85011743520659
Soc Trang,2022-03-31,8.86338105666427
Soc Trang,2022-04-01,12.999528932475638
Soc Trang,2022-04-02,0
Soc Trang,2022-04-03,0.29174477044824126
Soc Trang,2022-04-04,0
Soc Trang,2022-04-05,0
Soc Trang,2022-04-06,4.857364805792527
Soc Trang,2022-04-07,8.699170745417769
Soc Trang,2022-04-08,3.376427041253812
Soc Trang,2022-04-09,0
Soc Trang,2022-04-10,0.03022504806407514
Soc Trang,2022-04-11,0.06708752708537216
Soc Trang,2022-04-12,0
Soc Trang,2022-04-13,0
Soc Trang,2022-04-14,2.302591065231466
Soc Trang,2022-04-15,9.070557689364161
Soc Trang,2022-04-16,2.6086404338568396
Soc Trang,2022-04-17,0
Soc Trang,2022-04-18,0
Soc Trang,2022-04-19,0
Soc Trang,2022-04-20,0.16758531368451268
Soc Trang,2022-04-21,0
Soc Trang,2022-04-22,0
Soc Trang,2022-04-23,0
Soc Trang,2022-04-24,0
Soc Trang,2022-04-25,0
Soc Trang,2022-04-26,0.3010701141861547
Soc Trang,2022-04-27,3.1054028754754257
Soc Trang,2022-04-28,11.01969882215895
Soc Trang,2022-04-29,20.882224055325363
Soc Trang,2022-04-30,0
Soc Trang,2022-05-01,8.887613361731407
Soc Trang,2022-05-02,7.229479339650632
Soc Trang,2022-05-03,15.209461565989859
Soc Trang,2022-05-04,13.604083990158227
Soc Trang,2022-05-05,4.316943219656465
Soc Trang,2022-05-06,0.10313866076275377
Soc Trang,2022-05-07,0.7589890453239021
Soc Trang,2022-05-08,15.671683590938331
Soc Trang,2022-05-09,4.41662866719327
Soc Trang,2022-05-10,5.350540257662007
Soc Trang,2022-05-11,4.586964030117846
Soc Trang,2022-05-12,5.647843911191557
Soc Trang,2022-05-13,5.3572482957394145
Soc Trang,2022-05-14,3.918849957609036
Soc Trang,2022-05-15,0.38768472582398505
Soc Trang,2022-05-16,9.485396055401553
Soc Trang,2022-05-17,15.194250501062049
Soc Trang,2022-05-18,10.681905620386962
Soc Trang,2022-05-19,7.068338881127733
Soc Trang,2022-05-20,8.33659549202791
Soc Trang,2022-05-21,12.975118080714799
Soc Trang,2022-05-22,23.991737180256674
Soc Trang,2022-05-23,7.362145551613893
Soc Trang,2022-05-24,0
Soc Trang,2022-05-25,0
Soc Trang,2022-05-26,5.205922743372904
Soc Trang,2022-05-27,19.11872870207124
Soc Trang,2022-05-28,15.530644577915476
Soc Trang,2022-05-29,6.303401487492818
Soc Trang,2022-05-30,17.859427090788245
Soc Trang,2022-05-31,4.136261543440876
Soc Trang,2022-06-01,0.8523709175264262
Soc Trang,2022-06-02,9.581786680226415
Soc Trang,2022-06-03,10.929078463209713
Soc Trang,2022-06-04,2.6771141575657946
Soc Trang,2022-06-05,0.8458063888134789
Soc Trang,2022-06-06,5.638867914562155
Soc Trang,2022-06-07,13.654766608653121
Soc Trang,2022-06-08,4.453007775815437
Soc Trang,2022-06-09,11.104350359495232
Soc Trang,2022-06-10,1.4200166951668252
Soc Trang,2022-06-11,8.797774491240995
Soc Trang,2022-06-12,7.981476093265754
Soc Trang,2022-06-13,3.958229740083637
Soc Trang,2022-06-14,0
Soc Trang,2022-06-15,0.31031463456707686
Soc Trang,2022-06-16,2.734244342895314
Soc Trang,2022-06-17,2.0439978570002806
Soc Trang,2022-06-18,2.2113408407551756
Soc Trang,2022-06-19,3.277204816722549
Soc Trang,2022-06-20,4.19141287766035
Soc Trang,2022-06-21,5.724270864360828
Soc Trang,2022-06-22,6.922389321078202
Soc Trang,2022-06-23,5.636587668417387
Soc Trang,2022-06-24,5.95308271608954
Soc Trang,2022-06-25,2.868348422619283
Soc Trang,2022-06-26,3.4163265124031885
Soc Trang,2022-06-27,0.09056144168201061
Soc Trang,2022-06-28,12.272411332388884
Soc Trang,2022-06-29,12.70183846063176
Soc Trang,2022-06-30,10.353440454232862
Soc Trang,2022-07-01,19.922658010974587
Soc Trang,2022-07-02,32.1242566945674
Soc Trang,2022-07-03,23.67441119127239
Soc Trang,2022-07-04,4.109533405265092
Soc Trang,2022-07-05,0.10136657379666952
Soc Trang,2022-07-06,7.300009386915748
Soc Trang,2022-07-07,10.230389048696892
Soc Trang,2022-07-08,27.419930253059693
Soc Trang,2022-07-09,28.48319202502933
Soc Trang,2022-07-10,12.274440165718644
Soc Trang,2022-07-11,0
Soc Trang,2022-07-12,48.184025131810095
Soc Trang,2022-07-13,39.79237450771617
Soc Trang,2022-07-14,8.04554583846312
Soc Trang,2022-07-15,5.46727356890163
Soc Trang,2022-07-16,0.6739242062160867
Soc Trang,2022-07-17,10.023741383529511
Soc Trang,2022-07-18,6.282712458800803
Soc Trang,2022-07-19,19.721441061302276
Soc Trang,2022-07-20,21.269623615525617
Soc Trang,2022-07-21,17.831461049725213
Soc Trang,2022-07-22,0
Soc Trang,2022-07-23,7.860534181054637
Soc Trang,2022-07-24,0
Soc Trang,2022-07-25,3.81335108070731
Soc Trang,2022-07-26,10.394457277474642
Soc Trang,2022-07-27,5.032925538802416
Soc Trang,2022-07-28,2.548381029133359
Soc Trang,2022-07-29,0.4400330340479877
Soc Trang,2022-07-30,4.394849781746594
Soc Trang,2022-07-31,27.388872237937534
Soc Trang,2022-08-01,22.943838554176235
Soc Trang,2022-08-02,2.1898151798173893
Soc Trang,2022-08-03,9.690422404594552
Soc Trang,2022-08-04,7.438985033557724
Soc Trang,2022-08-05,0.31942711483303077
Soc Trang,2022-08-06,17.0434043881307
Soc Trang,2022-08-07,22.582979639132958
Soc Trang,2022-08-08,17.426339674268018
Soc Trang,2022-08-09,2.5229444955304023
Soc Trang,2022-08-10,9.427732976995731
Soc Trang,2022-08-11,11.350284026347417
Soc Trang,2022-08-12,1.2746132931540233
Soc Trang,2022-08-13,0.3250503189149985
Soc Trang,2022-08-14,2.696846511482381
Soc Trang,2022-08-15,21.15182984204926
Soc Trang,2022-08-16,0.5893734397811565
Soc Trang,2022-08-17,2.4934202889773736
Soc Trang,2022-08-18,7.981461213063518
Soc Trang,2022-08-19,12.923000134251383
Soc Trang,2022-08-20,7.04450100002754
Soc Trang,2022-08-21,1.628694741261077
